,License Type,License Creation Date,Business Name,Address Building,Address Street Name,Address ZIP,Census Tract,Longitude,Latitude,Location
942,Business,2008-02-22,IL MELOGRANO LLC,501,W 51ST ST,10019,36061013500,-73.99143349,40.76536237,"(40.76536236788517, -73.99143349054856)"
943,Business,2007-04-30,TABOON RESTAURANT CORP.,773,10TH AVE,10019,36061013500,-73.99077998,40.76608693,"(40.76608692916964, -73.99077998180887)"
944,Business,2016-08-01,BALTIMORE RESTAURANT INC,1606,1ST AVE,10028,36061013600,-73.95057551,40.77521668,"(40.77521668045295, -73.95057551320333)"
945,Business,2013-05-24,"PQ EAST 83RD ST, INC",1592,1ST AVE,10028,36061013600,-73.9509297,40.77473101,"(40.77473101320093, -73.95092970264204)"
946,Business,2012-07-23,JBB BAR AND GRILL INC.,1606,1ST AVE,10028,36061013600,-73.95057551,40.77521668,"(40.77521668045295, -73.95057551320333)"
947,Business,2012-05-08,STARBUCKS CORPORATION,1515,YORK AVE,10028,36061013600,-73.94981592,40.77226027,"(40.77226026872589, -73.94981592016408)"
948,Business,2007-05-24,SLD DELI GRILL INC.,1530,YORK AVE,10028,36061013600,-73.94953766,40.77260873,"(40.77260872906073, -73.94953765794673)"
949,Business,2018-05-09,JOE & THE JUICE NEW YORK LLC,1758,BROADWAY,10019,36061013700,-73.98192828,40.76575651,"(40.76575651180284, -73.98192827630213)"
950,Business,2018-01-30,PRET A MANGER (USA) LIMITED,1756,BROADWAY,10019,36061013700,-73.98193912,40.76569887,"(40.765698873933296, -73.98193912197063)"
951,Business,2017-05-24,910 SEVENTH  AVE REST LLC,910,7TH AVE,10019,36061013700,-73.97980195,40.76586320000001,"(40.76586320356858, -73.9798019464156)"
952,Business,2016-02-16,"SGR HOSPITALITY GROUP, LLC",162,W 56TH ST,10019,36061013700,-73.97989259,40.76457045,"(40.76457044610015, -73.97989258717313)"
953,Business,2014-05-08,"1800 BROADWAY BAKERY, LLC",1800,BROADWAY,10019,36061013700,-73.9816896,40.76726883,"(40.76726882647643, -73.9816895996852)"
954,Business,2010-06-07,"ARGO TEA, INC",1792,BROADWAY,10019,36061013700,-73.98170046,40.76716453,"(40.76716452804991, -73.98170045862739)"
955,Business,2010-01-28,"CIELI PARTNERS, L.P.",900,7TH AVE,10106,36061013700,-73.98011976,40.76542136,"(40.76542135546708, -73.98011975994044)"
956,Business,2007-02-08,"APPLEJACK COFFEE SHOP, INC.",230,W 55TH ST,10019,36061013700,-73.98260718,40.76489202,"(40.764892022689295, -73.98260718446303)"
957,Business,2006-03-30,"SERAFINA BROADWAY, LTD",210,W 55TH ST,10019,36061013700,-73.98165065,40.76449114,"(40.76449114200317, -73.98165065394043)"
958,Business,2017-08-14,EMDC 2ND AVE CORP,1555,2ND AVE,10028,36061013800,-73.95424432,40.77446614,"(40.774466137478385, -73.95424432340101)"
959,Business,2017-06-14,81 STREET CHICKEN CORP,1560,2ND AVE,10028,36061013800,-73.954154,40.77455668,"(40.77455667793498, -73.95415399893433)"
960,Business,2017-05-10,RENZAN SUSHI CORPORATION,1584,2ND AVE,10028,36061013800,-73.95350711,40.77543748,"(40.77543747962276, -73.9535071062277)"
961,Business,2015-07-02,MACA RESTAURANT CORP.,1594,2ND AVE,10028,36061013800,-73.95330472,40.77571736,"(40.77571736103344, -73.95330471984003)"
962,Business,2015-06-18,THE BEE'S KNEES RESTAURANT LLC,1561,2ND AVE,10028,36061013800,-73.95403111,40.77475425,"(40.77475425011625, -73.95403110588121)"
963,Business,2015-06-15,AGORA TURKISH RESTAURANT INC,1565,2ND AVE,10028,36061013800,-73.95395883,40.77485303,"(40.774853031828115, -73.95395882756519)"
964,Business,2015-06-08,CROWN ALLEY LLC,1590,2ND AVE,10028,36061013800,-73.95338784,40.77560486,"(40.77560486044219, -73.95338784131117)"
965,Business,2015-03-16,BF NY 82 LLC.,1571,2ND AVE,10028,36061013800,-73.95385041,40.77500120000001,"(40.775001204308175, -73.95385040968911)"
966,Business,2014-08-27,Cascabel Hospitality Group LLC,1556,2ND AVE,10028,36061013800,-73.95421182,40.7744771,"(40.77447710352028, -73.9542118214928)"
967,Business,2014-07-31,"CB-NACT 1469, LLC",1469,3RD AVE,10028,36061013800,-73.95546674,40.7767722,"(40.77677219604685, -73.95546673576868)"
968,Business,2011-04-22,EIGHTY THIRD AND FIRST LLC,1593,1ST AVE,10028,36061013800,-73.95094413,40.77474749,"(40.77474748777373, -73.95094413250499)"
969,Business,2009-02-05,MANNA 2ND AVENUE LLC,1575,2ND AVE,10028,36061013800,-73.95377813,40.77509999,"(40.77509998590301, -73.95377813083702)"
970,Business,2008-04-30,BIG DADDY'S II LLC,1596,2ND AVE,10028,36061013800,-73.95326497,40.77577224,"(40.77577223966962, -73.95326496523992)"
971,Business,2007-04-25,NICA RESTAURANT CORP.,354,E 84TH ST,10028,36061013800,-73.95144506,40.77602126,"(40.77602125830186, -73.95144506334326)"
972,Business,2007-04-16,200 EAST 81ST RESTAURANT CORP.,1431,3RD AVE,10028,36061013800,-73.95642441,40.77546058,"(40.77546057767593, -73.95642440581135)"
973,Business,2007-04-06,"HAIRY MONK, CORP.",1546,2ND AVE,10028,36061013800,-73.95435999,40.77427405,"(40.77427405167624, -73.95435999058029)"
974,Business,2007-03-01,1616 SECOND AVENUE RESTAURANT INC.,1616,2ND AVE,10028,36061013800,-73.95280236,40.77641157,"(40.77641157495877, -73.95280236090873)"
975,Business,2006-04-20,"ELI'S MANHATTAN WAREHOUSE, INC.",1411,3RD AVE,10028,36061013800,-73.95671712,40.77505721,"(40.775057211542354, -73.9567171216656)"
976,Business,2006-04-10,1465 3RD AVE. REST. CORP.,1465,3RD AVE,10028,36061013800,-73.95554624,40.77666244,"(40.77666243725775, -73.95554624246824)"
977,Business,2006-01-19,"EGG WHITE, INC.",1563,2ND AVE,10028,36061013800,-73.95399497,40.77480364,"(40.77480364097805, -73.95399496675)"
978,Business,2005-08-05,STARBUCKS CORPORATION,1559,2ND AVE,10028,36061013800,-73.95417205,40.77456492,"(40.77456491932829, -73.95417204571399)"
979,Business,2005-02-17,"L. SZECHUAN EAST, LTD.",1540,2ND AVE,10028,36061013800,-73.95445034,40.77415332,"(40.77415331894128, -73.95445033503505)"
980,Business,2017-06-14,CATERED BY PERGOLA LLC,826,10TH AVE,10019,36061013900,-73.98963536,40.76762114,"(40.76762114207155, -73.98963536334031)"
981,Business,2016-02-16,VEGG 58TH LLC,889,9TH AVE,10019,36061013900,-73.98543304,40.7683206,"(40.76832059622677, -73.9854330378803)"
982,Business,2015-07-24,PBQ LLC,836,9TH AVE,10019,36061013900,-73.98678361,40.76643238,"(40.7664323774352, -73.98678360934096)"
983,Business,2014-08-29,HOT BREAD OF 58TH STREET INC.,370,W 58TH ST,10019,36061013900,-73.98422367,40.76816673,"(40.76816673151588, -73.98422367349579)"
984,Business,2012-04-16,"ENOLOGO, INC.",857,9TH AVE,10019,36061013900,-73.98634305,40.76706362,"(40.767063616485785, -73.98634305387702)"
985,Business,2012-03-29,ABA TURKISH RESTAURANT LLC,325,W 57TH ST,10019,36061013900,-73.98378349,40.76710720000001,"(40.767107200510736, -73.98378349399083)"
986,Business,2011-12-20,MS RESTAURANT OWNERS LLC,879,9TH AVE,10019,36061013900,-73.98564971,40.76802419,"(40.7680241914517, -73.98564971085186)"
987,Business,2010-03-25,LEITRIM PUB INC.,351,W 57TH ST,10019,36061013900,-73.98431051,40.76733234,"(40.7673323422309, -73.9843105135043)"
988,Business,2009-02-20,"CHOW DOWN, INC.",824,9TH AVE,10019,36061013900,-73.9869786,40.7661689,"(40.7661689044852, -73.98697860351992)"
989,Business,2007-05-07,SCENIC ROUTE 66 CAFE INC.,858,9TH AVE,10019,36061013900,-73.98632501,40.76705538,"(40.76705538012235, -73.98632500515023)"
990,Business,2018-05-31,AMBER SUSHI I INC,1406,3RD AVE,10075,36061014000,-73.95688333,40.77486789,"(40.77486788693756, -73.95688332804619)"
991,Business,2015-04-01,PACAP LLC,181,E 78TH ST,10075,36061014000,-73.95836427,40.77385288,"(40.77385287845386, -73.95836427055758)"
992,Business,2015-03-20,ALDERNEY LLC,1426,3RD AVE,10028,36061014000,-73.95644607,40.77546608,"(40.775466075340276, -73.9564460654509)"
993,Business,2013-01-30,AMBER 1406 INC.,1406,3RD AVE,10075,36061014000,-73.95688333,40.77486789,"(40.77486788693756, -73.95688332804619)"
994,Business,2009-04-22,ROMY EAST LLC,1420,3RD AVE,10028,36061014000,-73.95654364,40.77533162,"(40.775331620029526, -73.95654363776066)"
995,Business,2009-03-23,"LX AVENUE BAGELS, INC.",1228,LEXINGTON AVE,10028,36061014000,-73.95694652,40.77764284,"(40.77764284006176, -73.956946523097)"
996,Business,2008-04-28,"TIRAMISU RESTAURANT, LLC",1410,3RD AVE,10028,36061014000,-73.95670265,40.77510936,"(40.77510935612348, -73.95670264569242)"
997,Business,2006-04-27,"VIRGILIA CAFE, INC.",168,E 81ST ST,10028,36061014000,-73.95709207,40.77591097,"(40.77591096519675, -73.95709206535984)"
998,Business,2006-04-19,"TARO REST, INC.",1396,3RD AVE,10075,36061014000,-73.95710015,40.77456879,"(40.77456879142163, -73.95710015115294)"
999,Business,2005-03-02,"LIRA OF NEW YORK, INC.",1394,3RD AVE,10075,36061014000,-73.95714352,40.77450842,"(40.77450842332038, -73.95714351589383)"
1000,Business,2006-04-26,"E. A. T. IS OWNED BY ELI ZABAR, INC.",1064,MADISON AVE,10028,36061014200,-73.96136612,40.77737817,"(40.777378167097176, -73.9613661214172)"
1001,Business,2006-02-06,NECTAR RESTAURANT CORP.,1090,MADISON AVE,10028,36061014200,-73.96081325,40.77813553,"(40.77813552773874, -73.96081324733056)"
1002,Business,2004-06-24,K.K. & D. OF 79TH ST. REST. CORP.,1022,MADISON AVE,10075,36061014200,-73.96236705,40.77600339,"(40.77600338503048, -73.96236704650585)"
1003,Business,2016-04-20,BAHN MI LLC,150,W 62ND ST,10023,36061014500,-73.98485465,40.77169381,"(40.771693806707894, -73.98485464649379)"
1004,Business,2006-04-12,"HELEDONA, INC.",200,W 60TH ST,10023,36061014700,-73.98757693,40.77122478,"(40.77122478199811, -73.98757692627163)"
1005,Business,2012-04-16,TS3 HOSPITALITY LLC,1900,BROADWAY,10023,36061014900,-73.98215055,40.77151776,"(40.771517756240904, -73.98215055305542)"
1006,Business,2008-05-01,"64 WEST RESTAURANT, LLC",1900,BROADWAY,10023,36061014900,-73.98215055,40.77151776,"(40.771517756240904, -73.98215055305542)"
1007,Business,2006-06-07,ERS ENTERPRISES INC.,44,W 63RD ST,10023,36061014900,-73.98241411,40.77149309,"(40.77149309411685, -73.98241411329866)"
1008,Business,2006-02-24,"FIORELLO'S ROMAN CAFE, INC.",1,LINCOLN PLZ,10023,36061014900,-73.98215055,40.77151776,"(40.771517756240904, -73.98215055305542)"
1009,Business,2005-03-03,WEST 62 OPERATING LLC,61,COLUMBUS AVE,10023,36061014900,-73.9833276,40.77120229,"(40.77120228756935, -73.98332759800826)"
1010,Business,2011-01-26,TJ 104 RESTAURANT CORP.,1737,YORK AVE,10128,36061015200,-73.94506654,40.77876039,"(40.77876038639597, -73.94506653746625)"
1011,Business,2017-09-25,"COBP, CORP",180,COLUMBUS AVE,10023,36061015300,-73.98060072,40.77495117,"(40.774951173430765, -73.98060072343905)"
1012,Business,2017-09-18,West D & P LLC,2028-2032,BROADWAY,10023,36061015300,-73.98210946,40.77666413,"(40.776664133629474, -73.98210945693162)"
1013,Business,2017-07-13,"VLC UPPER WEST, LLC",189,COLUMBUS AVE,10023,36061015300,-73.9804382,40.77513779,"(40.77513778811208, -73.98043819561421)"
1014,Business,2015-10-14,JAGR 187 COLUMBUS LLC,187,COLUMBUS AVE,10023,36061015300,-73.98047432,40.77508839,"(40.775088388961606, -73.9804743153123)"
1015,Business,2015-06-29,COBP CORP,180,COLUMBUS AVE,10023,36061015300,-73.98060072,40.77495117,"(40.774951173430765, -73.98060072343905)"
1016,Business,2012-12-04,BIROTE CORPORATION,208,COLUMBUS AVE,10023,36061015300,-73.97998307,40.77579645,"(40.775796446937335, -73.97998307193598)"
1017,Business,2009-07-16,68TH ST CAFE INC.,2014,BROADWAY,10023,36061015300,-73.9821349,40.77604932,"(40.77604931647323, -73.98213489610575)"
1018,Business,2009-01-26,"TAPAS FOOD AND WINE, INC.",2020,BROADWAY,10023,36061015300,-73.98212397,40.77641711,"(40.77641710955198, -73.9821239656611)"
1019,Business,2008-05-12,"NANOOSH BROADWAY, LLC",2012,BROADWAY,10023,36061015300,-73.98213852,40.77598619,"(40.775986188079784, -73.98213852360924)"
1020,Business,2007-10-30,"MAGNOLIA COLUMBUS AVENUE, LLC",200,COLUMBUS AVE,10023,36061015300,-73.98014561,40.77557964,"(40.775579640806704, -73.98014561164568)"
1021,Business,2005-12-19,YUNHUA ON COLUMBUS INC.,193,COLUMBUS AVE,10023,36061015300,-73.98036957,40.77523659,"(40.77523658699316, -73.98036956658378)"
1022,Business,2005-02-23,FIRST 69TH ST. REALTY CORP.,2020,BROADWAY,10023,36061015300,-73.98212397,40.77641711,"(40.77641710955198, -73.9821239656611)"
1023,Business,2004-12-30,MAFRA RESTAURANT CORP.,180,COLUMBUS AVE,10023,36061015300,-73.98060072,40.77495117,"(40.774951173430765, -73.98060072343905)"
1024,Business,2018-08-22,"DON PABLO, INC.",1725,2ND AVE,10128,36061015400,-73.95020727,40.78000609,"(40.78000608785876, -73.9502072688765)"
1025,Business,2017-11-16,2ND CITY SECOND AVENUE LLC,1752,2ND AVE,10128,36061015400,-73.9492639,40.78126002,"(40.78126002058414, -73.9492638983367)"
1026,Business,2017-04-18,PLJ REST. CORP.,1814,2ND AVE,10128,36061015400,-73.94814696,40.78278285,"(40.782782851411035, -73.94814695860356)"
1027,Business,2016-06-17,NOCHE DE MARGARITAS RESTAURANT INC,1726,2ND AVE,10128,36061015400,-73.95003018,40.78021461,"(40.78021461113365, -73.95003018388596)"
1028,Business,2015-06-05,"DON PABLO, INC.",1725,2ND AVE,10128,36061015400,-73.95020727,40.78000609,"(40.78000608785876, -73.9502072688765)"
1029,Business,2015-06-04,1754 REST INC.,1754,2ND AVE,10128,36061015400,-73.94922052,40.78131764,"(40.78131764092335, -73.94922052414825)"
1030,Business,2014-07-17,"SALUMAIO ITALIAN DELI, LTD",1731,2ND AVE,10128,36061015400,-73.95010245,40.78015426,"(40.78015425825643, -73.95010244505475)"
1031,Business,2013-02-25,ANZUELO CORP.,1728,2ND AVE,10128,36061015400,-73.94998681,40.78027772,"(40.780277721240296, -73.94998680691845)"
1032,Business,2011-05-12,SALERNITANI LTD,1739,2ND AVE,10128,36061015400,-73.94995787,40.78034907,"(40.78034907180763, -73.94995786689164)"
1033,Business,2011-05-03,SATO INC.,1735,2ND AVE,10128,36061015400,-73.95003016,40.78025029,"(40.78025029268795, -73.95003015710883)"
1034,Business,2007-04-16,AJ EASTSIDE INC.,1649,3RD AVE,10128,36061015400,-73.95102844,40.78284999,"(40.78284998554233, -73.9510284364888)"
1035,Business,2003-03-14,"THREE DECKER RESTAURANT, LTD.",1746,2ND AVE,10128,36061015400,-73.94947716,40.78096643,"(40.78096642758351, -73.94947716148108)"
1036,Business,2018-05-30,JOE & THE JUICE NEW YORK LLC,247,COLUMBUS AVE,10023,36061015700,-73.97907644,40.77700397,"(40.77700397018787, -73.9790764426949)"
1037,Business,2018-05-16,EPHESUS CORP,158,W 72ND ST,10023,36061015700,-73.98058896,40.77815977,"(40.77815976899583, -73.98058895662577)"
1038,Business,2018-05-09,TAP NYC LLC,267,COLUMBUS AVE,10023,36061015700,-73.97855628,40.777723,"(40.77772299557232, -73.97855628150171)"
1039,Business,2018-04-18,D&S DINING GROUP LLC,283,AMSTERDAM AVE,10023,36061015700,-73.98098575,40.77948005,"(40.779480053192195, -73.9809857549954)"
1040,Business,2018-01-18,CAFE TALLULAH LLC,240,COLUMBUS AVE,10023,36061015700,-73.97921731,40.77683657,"(40.776836566731994, -73.979217309221)"
1041,Business,2018-01-09,CMR REST CORP,249,COLUMBUS AVE,10023,36061015700,-73.97902949,40.77706435,"(40.77706434586166, -73.97902948558819)"
1042,Business,2017-10-17,53 WEST 72ND STREET CAFE LLC,53,W 72ND ST,10023,36061015700,-73.97805099,40.77710533,"(40.77710533468748, -73.97805099247681)"
1043,Business,2017-06-14,NABUCCO LLC,283,AMSTERDAM AVE,10023,36061015700,-73.98098575,40.77948005,"(40.779480053192195, -73.9809857549954)"
1044,Business,2017-05-24,ZUCKER'S COLUMBUS LLC,273,COLUMBUS AVE,10023,36061015700,-73.97843708,40.77788217,"(40.77788216804458, -73.97843707812746)"
1045,Business,2016-09-22,FM70 INC.,225,COLUMBUS AVE,10023,36061015700,-73.97959298,40.77629318,"(40.7762931759485, -73.97959297954823)"
1046,Business,2016-08-08,GUYERS INC.,286,COLUMBUS AVE,10023,36061015700,-73.97811196,40.77836244,"(40.77836243561151, -73.97811195994582)"
1047,Business,2015-07-24,SEVEN TURKISH GRILL INC,158,W 72ND ST,10023,36061015700,-73.98039761,40.77807739,"(40.77807739451516, -73.98039761455891)"
1048,Business,2015-07-24,SEVEN TURKISH GRILL INC,158,W 72ND ST,10023,36061015700,-73.98039761,40.77807739,"(40.77807739451516, -73.98039761455891)"
1049,Business,2015-07-24,"BIRDBATH VENTURES, LLC",274,COLUMBUS AVE,10023,36061015700,-73.97845513,40.77789041,"(40.77789040563026, -73.9784551288131)"
1051,Business,2014-07-03,"50 W. 72ND REST, LLC",50,W 72ND ST,10023,36061015700,-73.97773331,40.77695431,"(40.7769543132129, -73.97773330770667)"
1052,Business,2013-04-23,AMBER 221 INC.,221,COLUMBUS AVE,10023,36061015700,-73.97966522,40.77619712,"(40.77619712292001, -73.9796652205601)"
1053,Business,2013-03-06,53 WEST 72ND STREET CAFE LLC,53,W 72ND ST,10023,36061015700,-73.97775496,40.77698176,"(40.776981764763725, -73.97775496225549)"
1054,Business,2012-04-06,72ND & COLUMBUS RESTAURANT LLC,269,COLUMBUS AVE,10023,36061015700,-73.97851655,40.77777514,"(40.77777513816512, -73.97851654740212)"
1055,Business,2011-06-27,CAFE TALLULAH LLC,240,COLUMBUS AVE,10023,36061015700,-73.97921731,40.77683657,"(40.776836566731994, -73.979217309221)"
1056,Business,2011-05-17,72ND & COLUMBUS RESTAURANT LLC,269,COLUMBUS AVE,10023,36061015700,-73.97851655,40.77777514,"(40.77777513816512, -73.97851654740212)"
1057,Business,2010-09-03,MANNA AMSTERDAM AVENUE LLC,279,AMSTERDAM AVE,10023,36061015700,-73.98105439,40.77938125,"(40.7793812540078, -73.98105438748512)"
1058,Business,2010-01-22,TENZAN NEW YORK CORP.,285,COLUMBUS AVE,10023,36061015700,-73.97811558,40.77832127,"(40.77832126525583, -73.97811558417271)"
1059,Business,2009-06-11,"NABUCCO, LLC",283,AMSTERDAM AVE,10023,36061015700,-73.98098575,40.77948005,"(40.779480053192195, -73.9809857549954)"
1060,Business,2007-09-14,FLEJ INC.,229,COLUMBUS AVE,10023,36061015700,-73.97952074,40.77638923,"(40.776389228930306, -73.97952073832798)"
1061,Business,2007-07-02,276 COLUMBUS INC.,270,COLUMBUS AVE,10023,36061015700,-73.97853459999997,40.77778338,"(40.77778337573846, -73.97853459806858)"
1062,Business,2007-03-01,CLASSIC FOOD INC,267,COLUMBUS AVE,10023,36061015700,-73.97855628,40.777723,"(40.77772299557232, -73.97855628150171)"
1063,Business,2006-06-21,"WINE AND ROSES BAR AND CAFES, LLC",286,COLUMBUS AVE,10023,36061015700,-73.97811196,40.77836244,"(40.77836243561151, -73.97811195994582)"
1064,Business,2006-02-28,"BURRITO JUNCTION, INC.",241,COLUMBUS AVE,10023,36061015700,-73.97919565,40.77682833,"(40.77682832861258, -73.97919564811393)"
1065,Business,2006-02-24,71 WINE BAR CAFE OPERATING CORP.,237,COLUMBUS AVE,10023,36061015700,-73.97937625,40.77658408,"(40.776584079490746, -73.97937625441214)"
1066,Business,2005-05-06,CMR CORP.,249,COLUMBUS AVE,10023,36061015700,-73.97902949,40.77706435,"(40.77706434586166, -73.97902948558819)"
1067,Business,2005-05-02,"PGGS GOURMET, INC",261,COLUMBUS AVE,10023,36061015700,-73.97867187,40.77756382,"(40.777563822304685, -73.9786718736534)"
1068,Business,2004-12-23,MARE MARE INC.,225,COLUMBUS AVE,10023,36061015700,-73.97959298,40.77629318,"(40.7762931759485, -73.97959297954823)"
1069,Business,2017-04-19,MTGEBHARD LLC,228,W 72ND ST,10023,36061015900,-73.98290676,40.77914001,"(40.779140006909174, -73.98290676489904)"
1070,Business,2013-02-05,YASAKA INC,251,W 72ND ST,10023,36061015900,-73.98327863,40.77931572,"(40.77931572456389, -73.98327862682248)"
1071,Business,2010-12-30,MY MOST FAVORITE 72ND ST. CORP.,247,W 72ND ST,10023,36061015900,-73.98320642,40.77928552,"(40.779285521969385, -73.98320641948227)"
1072,Business,2006-04-12,"CAFE 71, INC.",2061,BROADWAY,10023,36061015900,-73.98211266,40.77818746,"(40.77818746295185, -73.9821126583425)"
1073,Business,2018-05-23,JOE & THE JUICE NEW YORK LLC,343,AMSTERDAM AVE,10024,36061016100,-73.97962032,40.78135447,"(40.78135447407217, -73.97962031524004)"
1074,Business,2017-04-07,WESTSIDE DONUT AMSTERDAM VENTURES LLC,353,AMSTERDAM AVE,10024,36061016100,-73.97937467,40.78169752,"(40.781697522234616, -73.9793746706035)"
1075,Business,2017-03-16,CHOP'T CREATIVE SALAD COMPANY LLC,345,AMSTERDAM AVE,10024,36061016100,-73.97953723,40.78146699,"(40.781466993482915, -73.9795372309166)"
1076,Business,2016-12-28,SWEETGREEN NEW YORK LLC,311,AMSTERDAM AVE,10023,36061016100,-73.98040058,40.78028416,"(40.780284162683365, -73.9804005757112)"
1077,Business,2015-04-30,RISOTTERIA WEST LLC,375,AMSTERDAM AVE,10024,36061016100,-73.97887977,40.78236989,"(40.7823698926008, -73.97887976717595)"
1078,Business,2015-04-30,FUSHA 311 WEST INC,311,AMSTERDAM AVE,10023,36061016100,-73.98040058,40.78028416,"(40.780284162683365, -73.9804005757112)"
