GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",526,135,0,11,0,11,0,11,0,11,0,11,0,11,0,11,526,135,51,78,189,120,69,60,26,43,96,57,95,56
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",472,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,472,144,122,100,124,81,123,116,9,13,50,39,44,43
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",578,133,339,89,18,29,128,70,38,38,65,49,33,33,57,48,239,115,114,103,0,11,0,11,0,11,93,60,32,37
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",914,138,391,108,93,61,223,91,37,35,38,36,0,11,0,11,523,149,229,111,120,101,110,72,14,23,27,31,23,26
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",799,122,282,84,31,34,92,63,92,61,67,52,0,11,0,11,517,131,148,107,103,67,57,51,22,36,187,83,0,11
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",474,100,110,57,35,41,39,43,0,11,17,26,19,32,0,11,364,95,62,60,154,91,104,54,20,34,24,28,0,11
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",582,139,283,117,53,49,81,87,31,34,40,45,78,61,0,11,299,133,58,54,91,82,20,33,60,75,51,52,19,23
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",291,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,291,83,78,60,101,60,56,51,12,19,44,66,0,11
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",404,129,27,32,11,17,0,11,16,27,0,11,0,11,0,11,377,134,49,43,180,111,148,94,0,11,0,11,0,11
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",538,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,538,113,283,102,161,81,79,76,15,24,0,11,0,11
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",750,140,82,65,28,44,14,22,40,45,0,11,0,11,0,11,668,138,191,90,261,92,133,99,0,11,49,58,34,43
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",315,70,14,22,0,11,14,22,0,11,0,11,0,11,0,11,301,72,56,59,106,54,74,53,16,25,28,25,21,33
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",577,137,0,11,0,11,0,11,0,11,0,11,0,11,0,11,577,137,54,67,296,133,173,96,27,31,14,21,13,18
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",483,96,215,81,38,57,73,52,71,72,0,11,0,11,33,36,268,92,82,60,78,76,15,23,16,26,62,46,15,25
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",763,108,414,84,16,25,178,78,117,58,28,32,31,35,44,41,349,96,106,70,153,88,33,39,14,21,31,37,12,18
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",636,113,238,77,17,26,95,58,53,40,27,32,46,42,0,11,398,98,102,71,122,57,57,47,50,38,47,43,20,30
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",751,114,204,98,125,92,26,26,34,24,10,17,0,11,9,16,547,114,225,84,232,121,53,48,11,18,0,11,26,31
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",539,85,190,63,16,25,81,60,66,52,16,25,11,19,0,11,349,70,145,64,61,41,70,47,15,25,58,41,0,11
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",658,104,0,11,0,11,0,11,0,11,0,11,0,11,0,11,658,104,78,56,249,86,95,59,102,71,70,53,64,44
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",736,118,66,35,17,22,22,24,19,16,0,11,8,13,0,11,670,116,103,52,303,102,60,50,56,37,92,59,56,46
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",185,72,30,26,0,11,9,14,0,11,10,15,11,17,0,11,155,67,35,27,53,44,50,51,13,21,4,7,0,11
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",751,258,70,86,52,81,0,11,18,30,0,11,0,11,0,11,681,237,277,159,261,239,10,18,11,19,102,109,20,31
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",511,143,16,25,0,11,0,11,0,11,0,11,16,25,0,11,495,149,155,112,222,129,20,32,9,17,68,57,21,34
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",878,230,390,182,102,140,76,53,106,90,70,96,9,17,27,34,488,157,223,135,96,81,21,36,36,45,45,47,67,64
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",647,197,42,49,22,36,20,32,0,11,0,11,0,11,0,11,605,199,128,109,324,188,73,89,0,11,42,48,38,48
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",637,176,264,135,21,35,61,39,116,107,16,28,39,64,11,18,373,165,134,124,102,116,34,32,0,11,28,34,75,68
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",583,158,365,138,0,11,69,51,136,119,84,81,76,58,0,11,218,95,72,61,25,45,21,33,12,19,60,50,28,33
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",785,138,61,54,35,58,13,22,0,11,0,11,0,11,13,19,724,126,75,52,260,118,95,74,92,66,103,77,99,59
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",583,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,583,132,156,93,253,123,35,32,70,67,39,63,30,52
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",562,130,50,39,0,11,50,39,0,11,0,11,0,11,0,11,512,134,136,105,195,104,124,67,15,24,42,66,0,11
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",939,151,66,44,0,11,12,18,0,11,0,11,28,24,26,33,873,150,44,52,260,105,191,104,103,57,90,51,185,127
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",364,141,0,11,0,11,0,11,0,11,0,11,0,11,0,11,364,141,210,129,142,78,0,11,12,17,0,11,0,11
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",836,169,212,78,36,62,0,11,85,71,43,41,21,35,27,43,624,165,213,110,177,92,48,54,147,155,39,45,0,11
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",949,181,335,146,29,46,67,57,76,72,148,144,0,11,15,25,614,163,211,155,214,109,29,49,21,35,80,71,59,55
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",742,137,262,114,70,68,98,69,94,77,0,11,0,11,0,11,480,141,96,81,164,112,54,53,44,42,92,89,30,47
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",555,143,189,77,23,43,61,67,53,50,15,24,28,46,9,17,366,146,180,122,47,55,0,11,47,57,92,77,0,11
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",890,180,531,146,0,11,258,129,179,115,48,56,22,31,24,40,359,164,51,59,170,130,59,66,0,11,79,86,0,11
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",745,171,374,116,48,56,157,115,25,42,96,94,48,57,0,11,371,153,181,164,78,71,16,26,47,43,25,39,24,37
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",619,139,47,37,0,11,13,22,22,29,12,19,0,11,0,11,572,139,185,83,317,121,42,36,28,44,0,11,0,11
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",488,130,10,16,0,11,0,11,0,11,0,11,0,11,10,16,478,130,6,12,190,79,66,64,135,100,64,73,17,26
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",286,101,0,11,0,11,0,11,0,11,0,11,0,11,0,11,286,101,65,76,26,34,95,94,39,39,61,66,0,11
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",495,125,14,22,0,11,14,22,0,11,0,11,0,11,0,11,481,128,169,93,228,86,71,64,0,11,0,11,13,21
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",298,90,32,51,0,11,0,11,32,51,0,11,0,11,0,11,266,87,41,34,123,67,41,64,61,58,0,11,0,11
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",642,124,337,104,23,37,141,72,95,69,0,11,65,62,13,21,305,127,151,109,15,25,60,51,31,33,27,44,21,33
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",468,180,41,52,0,11,24,42,0,11,17,25,0,11,0,11,427,202,59,51,117,149,112,128,56,69,83,80,0,11
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",880,191,145,76,70,39,64,59,11,19,0,11,0,11,0,11,735,183,332,149,230,106,110,114,11,18,28,46,24,39
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",669,181,209,106,0,11,134,99,50,42,0,11,25,31,0,11,460,172,158,129,95,79,74,82,0,11,113,94,20,31
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",426,160,90,57,0,11,53,62,37,37,0,11,0,11,0,11,336,160,103,131,46,44,33,39,110,134,20,33,24,37
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",556,208,86,78,37,58,31,49,0,11,18,30,0,11,0,11,470,195,96,81,75,63,181,154,75,121,43,48,0,11
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",668,179,102,57,0,11,64,60,23,37,0,11,0,11,15,24,566,178,222,166,184,114,107,92,0,11,53,50,0,11
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",724,158,0,11,0,11,0,11,0,11,0,11,0,11,0,11,724,158,155,101,316,128,99,88,53,62,23,26,78,92
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",609,135,14,23,0,11,0,11,14,23,0,11,0,11,0,11,595,135,115,85,147,96,115,83,58,60,128,92,32,39
1500000US360610174013,360610174013,"Block Group 3, Census Tract 174.01, New York County, New York",633,151,234,76,57,55,34,41,48,47,42,41,26,26,27,32,399,146,78,62,105,83,171,119,14,22,0,11,31,38
1500000US360610174021,360610174021,"Block Group 1, Census Tract 174.02, New York County, New York",855,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,855,38,195,55,334,78,56,31,183,59,87,36,0,11
1500000US360610175000,360610175000,"Block Group 0, Census Tract 175, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175001,360610175001,"Block Group 1, Census Tract 175, New York County, New York",778,180,500,173,134,141,126,87,112,74,77,66,0,11,51,55,278,112,90,67,0,11,23,39,37,41,25,41,103,76
1500000US360610175002,360610175002,"Block Group 2, Census Tract 175, New York County, New York",453,122,121,79,43,50,0,11,48,55,30,47,0,11,0,11,332,114,123,72,106,79,43,66,14,22,27,46,19,32
1500000US360610175003,360610175003,"Block Group 3, Census Tract 175, New York County, New York",1075,247,488,159,52,52,180,120,120,74,114,103,0,11,22,35,587,205,288,181,113,75,118,133,0,11,68,68,0,11
1500000US360610175004,360610175004,"Block Group 4, Census Tract 175, New York County, New York",617,177,543,170,41,48,281,167,104,87,43,51,27,31,47,52,74,64,27,44,25,28,0,11,22,36,0,11,0,11
1500000US360610175005,360610175005,"Block Group 5, Census Tract 175, New York County, New York",501,147,266,127,0,11,198,121,26,40,42,68,0,11,0,11,235,120,87,79,120,77,0,11,28,49,0,11,0,11
1500000US360610175006,360610175006,"Block Group 6, Census Tract 175, New York County, New York",870,152,203,87,0,11,58,57,20,34,83,76,42,39,0,11,667,179,320,147,143,105,30,47,11,19,112,73,51,51
1500000US360610175007,360610175007,"Block Group 7, Census Tract 175, New York County, New York",436,120,115,73,115,73,0,11,0,11,0,11,0,11,0,11,321,114,138,94,63,63,0,11,46,53,0,11,74,68
1500000US360610177001,360610177001,"Block Group 1, Census Tract 177, New York County, New York",452,150,79,76,34,57,45,52,0,11,0,11,0,11,0,11,373,152,52,64,144,113,0,11,0,11,148,116,29,25
1500000US360610177002,360610177002,"Block Group 2, Census Tract 177, New York County, New York",830,214,479,170,50,59,251,158,118,70,0,11,11,19,49,48,351,148,108,73,80,79,15,24,19,30,104,123,25,39
1500000US360610177003,360610177003,"Block Group 3, Census Tract 177, New York County, New York",643,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,643,145,131,104,161,98,192,118,22,35,90,72,47,52
1500000US360610177004,360610177004,"Block Group 4, Census Tract 177, New York County, New York",571,200,0,11,0,11,0,11,0,11,0,11,0,11,0,11,571,200,124,114,292,153,0,11,100,114,55,66,0,11
1500000US360610177005,360610177005,"Block Group 5, Census Tract 177, New York County, New York",551,150,296,84,23,37,84,57,57,54,32,41,58,55,42,47,255,135,16,27,85,81,89,123,0,11,28,44,37,30
1500000US360610177006,360610177006,"Block Group 6, Census Tract 177, New York County, New York",576,177,109,77,0,11,42,50,35,42,11,19,21,34,0,11,467,180,24,37,155,116,142,125,0,11,84,107,62,63
1500000US360610177007,360610177007,"Block Group 7, Census Tract 177, New York County, New York",538,108,334,102,39,46,112,79,46,51,60,61,77,71,0,11,204,81,0,11,91,86,21,34,0,11,24,40,68,74
1500000US360610177008,360610177008,"Block Group 8, Census Tract 177, New York County, New York",659,127,139,74,13,21,48,51,78,59,0,11,0,11,0,11,520,147,122,81,80,73,150,120,73,70,81,65,14,21
1500000US360610178000,360610178000,"Block Group 0, Census Tract 178, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610178001,360610178001,"Block Group 1, Census Tract 178, New York County, New York",551,109,47,32,0,11,11,19,0,11,0,11,17,14,19,22,504,114,181,87,230,95,56,50,19,31,18,22,0,11
1500000US360610178002,360610178002,"Block Group 2, Census Tract 178, New York County, New York",679,117,13,15,8,13,5,10,0,11,0,11,0,11,0,11,666,117,139,67,340,102,147,77,0,11,40,46,0,11
1500000US360610178003,360610178003,"Block Group 3, Census Tract 178, New York County, New York",475,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,475,107,133,65,168,70,62,50,7,12,59,52,46,49
1500000US360610179000,360610179000,"Block Group 0, Census Tract 179, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610179001,360610179001,"Block Group 1, Census Tract 179, New York County, New York",725,173,343,129,24,41,133,107,114,114,72,63,0,11,0,11,382,157,24,37,165,114,21,35,98,79,28,48,46,52
1500000US360610179002,360610179002,"Block Group 2, Census Tract 179, New York County, New York",629,175,20,33,0,11,20,33,0,11,0,11,0,11,0,11,609,174,164,95,139,108,18,27,32,51,151,110,105,87
1500000US360610179003,360610179003,"Block Group 3, Census Tract 179, New York County, New York",605,151,313,121,0,11,139,76,46,51,0,11,52,56,76,118,292,120,141,89,67,81,0,11,29,46,55,63,0,11
1500000US360610179004,360610179004,"Block Group 4, Census Tract 179, New York County, New York",913,227,175,97,0,11,0,11,100,85,45,56,0,11,30,55,738,224,228,166,154,86,159,106,53,49,89,73,55,65
1500000US360610179005,360610179005,"Block Group 5, Census Tract 179, New York County, New York",416,147,62,72,0,11,0,11,9,19,10,17,0,11,43,69,354,157,120,86,163,149,0,11,25,40,46,48,0,11
1500000US360610179006,360610179006,"Block Group 6, Census Tract 179, New York County, New York",827,191,112,89,0,11,44,54,53,61,15,24,0,11,0,11,715,195,169,82,196,121,173,161,87,100,64,76,26,43
1500000US360610179007,360610179007,"Block Group 7, Census Tract 179, New York County, New York",647,153,86,73,26,40,36,39,24,39,0,11,0,11,0,11,561,181,269,149,83,65,29,45,15,24,94,93,71,68
1500000US360610180001,360610180001,"Block Group 1, Census Tract 180, New York County, New York",1186,173,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1186,173,105,92,396,127,267,130,199,124,63,58,156,101
1500000US360610180002,360610180002,"Block Group 2, Census Tract 180, New York County, New York",816,190,123,134,28,44,84,120,0,11,11,17,0,11,0,11,693,151,122,86,344,153,144,92,66,82,7,15,10,18
1500000US360610180003,360610180003,"Block Group 3, Census Tract 180, New York County, New York",578,162,57,50,29,38,13,21,15,23,0,11,0,11,0,11,521,151,209,81,181,113,131,91,0,11,0,11,0,11
1500000US360610180004,360610180004,"Block Group 4, Census Tract 180, New York County, New York",222,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,222,83,20,33,100,73,54,66,14,22,12,19,22,24
1500000US360610181001,360610181001,"Block Group 1, Census Tract 181, New York County, New York",755,172,120,73,0,11,54,55,14,22,0,11,31,39,21,34,635,167,124,117,224,151,20,39,98,75,77,63,92,76
1500000US360610181002,360610181002,"Block Group 2, Census Tract 181, New York County, New York",497,132,312,118,0,11,108,81,90,74,21,33,70,65,23,36,185,125,43,48,24,36,33,39,0,11,53,79,32,53
1500000US360610181003,360610181003,"Block Group 3, Census Tract 181, New York County, New York",952,176,143,87,0,11,116,77,0,11,27,39,0,11,0,11,809,162,173,150,261,115,108,111,37,36,155,87,75,93
1500000US360610181004,360610181004,"Block Group 4, Census Tract 181, New York County, New York",636,144,23,38,0,11,0,11,23,38,0,11,0,11,0,11,613,140,88,81,45,50,87,87,136,131,102,66,155,96
1500000US360610181005,360610181005,"Block Group 5, Census Tract 181, New York County, New York",718,146,171,80,74,69,35,28,0,11,43,47,19,31,0,11,547,157,128,82,126,99,47,53,108,110,138,91,0,11
1500000US360610181006,360610181006,"Block Group 6, Census Tract 181, New York County, New York",750,163,135,64,0,11,71,55,29,44,17,30,18,29,0,11,615,155,75,67,123,84,151,120,0,11,245,122,21,33
1500000US360610182001,360610182001,"Block Group 1, Census Tract 182, New York County, New York",362,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,362,113,98,53,145,99,47,57,0,11,60,75,12,20
1500000US360610182002,360610182002,"Block Group 2, Census Tract 182, New York County, New York",317,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,317,107,9,14,154,98,66,62,88,71,0,11,0,11
1500000US360610182003,360610182003,"Block Group 3, Census Tract 182, New York County, New York",508,144,18,28,0,11,0,11,18,28,0,11,0,11,0,11,490,143,208,108,83,82,152,99,31,37,16,25,0,11
